,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f22,f23,f24,f25,f26,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,f49,f50,f51,f52,f53,f54,f55,f56,f57,f58,f59,f60,f61,f62,f63,f64,label
6387,0.22961,0.91088,-0.23716,0.7307,-11.293,-0.21601,0.27492,0.097844,9.0483,0.089124,0.27946,0.31218,0.034558,0.27492,1063.3,0.34328000000000003,1.0978,0.27492,0.030384,0.0,0.26284,0.025376,0.27492,0.013595,0.29353,-0.66525,2.201111241711606,0.097663,0.030885000000000006,36.519,9.9949,9.6633,0.24471,9.0483,21.3,0.11934000000000003,0.027045,0.07375599999999999,0.10101,0.029048,23.338,23.338,0.26195,0.7307,0.0,0.22508000000000006,0.024875,0.7064699999999999,0.88066,0.10005,0.25,0.33475,-37.68,0.027212,2.5763,0.9698,0.33898,10.053,15.64,35.525,10.274,25.381,0
6388,0.013423,1.4599,-1.0137,0.30492,-678.05,0.14490999999999998,0.019171,-0.33532,1.1766,-0.48952,0.019171,0.013146,0.12051,0.019171,6055.1,0.060279,0.685,0.019171,0.026254000000000003,4.0993,0.13663,0.018381,0.18164,-0.48952,0.056341,-1.8254,3.9591112417116063,1.5309,0.026254000000000003,857.72,0.42555,0.093589,0.13663,0.76957,295.57,-0.48804,0.1871,0.24639,0.23361,0.1871,42.667,38.56800000000001,1.6367,0.2993,4.8234,0.067799,0.092846,0.30461,1.4584,2.3499,-0.8815200000000001,-0.8788600000000001,-9225.6,0.15012,-0.02742,0.84988,-0.0030168000000000005,89.039,9.4638,728.96,0.50071,1.315,0
6389,0.001871,0.73512,0.15646,1.2269,-10.837,0.0,0.0029381,0.36032,1.4809,0.26488,0.02813,0.0042607,0.020976,0.0029381,8637.7,0.042257,1.3603,0.0029381,0.001984,49.147,0.027265,0.0012634,0.0029381,0.16425,0.040805,1.0162,2.8293112417116064,0.49604,0.013988999999999998,172.51,2.1158,1.9847,0.021908,1.4809,1.5274,0.26488,0.014794,0.00097404,0.44239,0.018411,208.36,159.21,0.0093832,0.93773,49.885,-0.00086084,-0.00058129,1.1509,0.68958,0.47264,1.7204,1.7204,105.6048,0.014794,0.0070637,0.99803,0.0,7.4268,2.2925,169.96,2.1476,9.6185,0
6390,0.56629,0.13438,0.6893600000000001,6.1301,27.557,0.0,0.56629,6.4419,3.487,0.8656200000000001,0.56742,4.2142,0.17075,0.56629,82.37799999999999,4.4308,7.4419,0.56629,0.1624,46.705,0.54365,0.1624,2.1755,0.83555,4.4308,3.911,2.634411241711606,-0.047844,0.1624,16.862000000000002,21.647,21.647,0.57818,3.487,90.804,0.8656200000000001,0.16581,2.4108,0.0078204,0.15591,52.315,5.6107,1.2692,2.8097,55.988,0.51455,0.14756,6.1301,0.13438,0.046196,4.9110000000000005,4.9110000000000005,297.096,0.16581,0.6542,0.8388899999999999,0.0,7.815,65.054,14.066,25.95,19.783,0
6391,0.10555,0.50561,-0.03752,0.92063,-2.9522,0.0,0.10555,0.97781,5.3885,0.49439,0.10659,0.22328,0.02354,0.10555,1454.9,0.25087,1.9778,0.10555,0.019587,0.0,0.0,0.019587,0.39591,0.39591,0.25087,-0.066429,2.085811241711606,0.084367,0.041851,36.923,9.8855,9.2422,5.9089e-06,5.3885,3.664,0.49439,1.0966e-06,0.10921,0.7914100000000001,0.0,25.982,25.982,0.26195,0.92063,0.0,-0.021296,-0.0039521,0.86072,0.47271,0.10116,0.8753200000000001,0.8753200000000001,-4.5717599999999985,0.13279000000000002,0.21349,0.86866,0.0,10.053,14.048,32.02,11.399,9.5404,0
6393,0.08455599999999999,0.87126,0.078415,1.0906,-120.08,-0.03236,0.08455599999999999,0.14776,1.9317,0.12874000000000002,0.091342,0.097695,0.052154,0.08455599999999999,3156.5,0.11563,1.1478,0.08455599999999999,0.043773,128.5,0.08988099999999999,0.043773,0.058474,0.07382999999999999,0.11563,1.3985,2.9416112417116063,0.41963,0.044042000000000005,172.56,2.1153,2.1013,0.10092,1.9317,1.9055,0.12874000000000002,0.052245000000000014,0.074279,0.2738,0.046529,166.21,37.708,0.12433,0.30485,135.59,0.07369099999999999,0.038148,1.0834,0.86551,0.47275,2.296,2.296,68.5488,0.052245000000000014,0.6568,0.95641,0.0,2.8404,9.6797,163.54,2.2319,34.451,0
6394,0.18969,0.11968,0.23119,3.0441,26.778,0.0,0.23435,7.3553,1.0006,0.8803200000000001,0.23545,2.0721,0.25097,0.23435,173.97,2.0981,8.3553,0.23435,0.23422,42.745,0.23069,0.18959,0.8102199999999999,0.8710100000000001,1.725,0.35258,5.540011241711607,0.11962,0.23422,57.643,6.3522,6.0028,0.28441,1.0006,74.279,0.8833700000000001,0.28425,0.5481,0.016123,0.23056,102.98,60.236,1.6189,2.0081,59.53100000000001,0.21393,0.21381,2.8766,0.1131,0.15743,1.3425,1.3472,0.7305839999999999,0.28425,0.21548,0.71467,0.0034732,8.539,6.0595,41.258,8.8467,1.5259,0
6395,0.23826,0.053402,0.46213,9.6538,79.936,0.51077,0.29881,17.726,1.2071,0.9466,0.30476,5.5955,0.31727,0.29881,50.895,7.1716,18.726,0.29881,0.24754,61.758,0.30475,0.19738,0.5888899999999999,0.7672899999999999,6.0377,0.95387,2.7286112417116057,-0.0031399,0.25247,16.08,22.699,22.699,-0.0050409,1.2071,264.74,0.9466,-0.004176,1.2099,0.0045769,0.25246,136.35,74.58800000000002,1.1665,5.8291,61.502,0.22059,0.18274,9.6538,0.053402,0.044055,1.9539,1.9539,247.41600000000003,-0.004176,0.2517,0.80311,0.0,5.9101,4.8936,16.147000000000002,22.604,2.4916,0
6396,0.011777,0.32265,0.67237,3.0846,-41.535,0.0080427,0.015522,2.0993,1.5725,0.67735,0.074125,0.048123,0.011737,0.015522,6380.9,0.057202,3.0993,0.015522,0.0098704,195.4,0.05696,0.0074893,0.59431,0.66465,0.045597000000000006,132.14,3.3557112417116057,0.17401,0.0099627,77.792,4.692,4.6904,0.059164,1.5725,0.78503,0.67735,0.037623,0.16675,0.17957,0.036221,218.44,23.039,0.013988999999999998,0.47449,203.04,0.054025,0.034355000000000004,3.0835,0.32254,0.21313,133.12,133.12,1525.104,0.037623,0.017387,0.99026,0.0,1.8679,15.843,74.865,4.8754,309.06,0
6397,0.075335,0.25482,-0.12329,0.5161600000000001,-133.77,0.07646900000000001,0.07544400000000001,2.9112,1.142,0.7418399999999999,0.07544400000000001,0.29607,0.32133,0.07544400000000001,425.29,0.8582299999999999,3.9243,0.07544400000000001,0.11085,23.866,0.086009,0.11069,0.07608200000000001,0.7418399999999999,0.8578100000000001,-0.14196,4.636411241711606,0.32796,0.11085,156.07,2.3387,0.33753,0.086009,0.6846800000000001,6.384,0.7418399999999999,0.12637,0.1257,0.036542000000000005,0.12637,53.36,29.494,1.6928,0.34152,27.256,-0.057242,-0.084107,0.5161600000000001,0.25482,0.42759,0.85419,0.85419,-5337.12,0.12435999999999997,0.10155,0.87564,0.0,15.294,12.376,136.66,2.6709,0.78366,0
6398,0.14282999999999998,0.7600600000000001,0.26315,1.3595,-101.88,0.0,0.17939000000000002,0.31559,1.1907,0.23987,0.18218,0.24505,0.15387,0.17939000000000002,1514.2,0.24106,1.3157,0.17939000000000002,0.15065,170.97,0.18187,0.11995,0.31845,0.23277,0.19296,54.82100000000001,3.529011241711605,0.51467,0.15066,256.19,1.4274,1.3747,0.1478,1.2271,1.5927,0.23987,0.12412,0.20112,0.13643,0.15274,259.92,88.954,0.25608000000000003,0.96305,194.84,0.17804,0.14952,1.3093,0.73202,0.7006,49.97,49.97,889.68,0.12412,0.59544,0.8515,0.0,2.1349,4.1032,224.39,1.6266,248.06,1
6399,0.0056424,0.11758,0.039752,1.3381,-7.2115,0.074147,0.0076385,7.5047,0.97312,0.8824200000000001,0.016481,0.06496299999999999,0.035039999999999995,0.0076385,1258.7,0.28999,8.5047,0.0076385,0.0078495,21.268,0.011367,0.0057982,0.11198,0.07979,0.27301,0.047174,2.6632112417116063,0.11474,0.01385,41.092,8.8825,8.8825,-0.07130800000000001,0.97312,5.1387,0.8824200000000001,-0.073278,0.079648,0.10362,0.011681,55.50100000000001,34.233000000000004,0.099508,0.8558399999999999,19.816,-0.015093,-0.015509,1.3381,0.11758,0.11258,1.0472,1.0472,18.30528,-0.073279,0.0063942,0.9928,0.0,17.162,10.662,44.103,8.2761,1.1548,0
6400,0.048912,0.43353,-0.20675,0.51952,-51.647,0.07653099999999999,0.061562,1.3022,1.0164,0.56452,0.061562,0.14307,0.050848,0.061562,1555.0,0.23472,2.3066,0.061562,0.030762,7.4426,0.043394,0.024441,0.095129,0.56452,0.20555,-0.26628,4.011811241711606,0.20592,0.030762,79.768,4.5758,0.10009,0.043394,2.0644,56.61600000000001,0.56775,0.021683,0.11756,0.17051,0.021683,31.547,24.104,1.1986,0.42469,7.5647,0.0031961,0.001597,0.51566,0.4303,0.21854,0.72706,0.73121,-2124.504,0.016138,0.086643,0.98386,0.0057178,49.042,15.143,78.48100000000002,4.6508,2.5774,0
6401,-0.12039,0.9732,-0.066964,0.92351,-145.22,-0.03457,-0.12069,0.027539,1.3218,0.026801,-0.084365,-0.13785999999999998,-0.045034,-0.12069,-5967.5,-0.061164,1.0275,-0.12069,-0.091311,124.21,-0.087797,-0.091082,-0.1471,-0.021919,-0.060854,-0.34968,3.0622112417116063,0.71607,-0.070279,232.43,1.5704,1.4127,-0.05304,1.3218,3.7221,0.12317,-0.040128,0.045525,-1.2181,-0.066424,212.26,88.045,-0.26764,0.40971,119.42,-0.14895999999999998,-0.1127,0.8307700000000001,0.87546,0.63679,0.13995,0.64317,-77.2728,-0.040128,-4.492,1.0906,3.5957,2.9385,4.1456,241.76,1.5098,6.9022,0
6402,0.07495,0.69605,0.18336,1.2679,-24.71,0.23625,0.09297,0.43338,1.0303,0.30166,0.09297,0.13585,0.044051,0.09297,1823.8,0.20013,1.4367,0.09297,0.0294,44.307,0.1029,0.023702,0.30159,0.30166,0.17424,1.3861,3.9977112417116056,0.21052,0.0294,81.387,4.4848,0.14784,0.1029,3.2022,41.372,0.31335,0.032542,0.054512,0.15334,0.032542,95.85,51.543,0.19526,0.70703,45.65,0.056574,0.017891,1.2466,0.68435,0.22298,2.2803,2.3687,1823.856,0.029433,0.24846,0.97057,0.03877,8.238,7.0815,78.991,4.6208,23.904,0
6403,0.0034145000000000004,1.3033,0.21821,2.3538,-4.257,-0.25107,0.0039846,-0.24681,1.0621,-0.32167,0.0039846,0.024722,0.026896,0.0039846,14751.0,0.024744,0.7672800000000001,0.0039846,0.0033232,70.235,0.057049,0.0028477,-0.25039,-0.32167,0.024306,0.3516,3.7355112417116056,1.0343,0.0033232,52.11,7.0044,0.043772000000000005,0.057049,1.2188,0.13016,0.8204600000000001,0.047579,0.39488,0.50225,0.047579,96.116,25.881,0.014799,0.92236,74.593,0.028785,0.024007,0.2911,0.16118,0.14277,-0.51832,1.3219999999999998,1186.8239999999998,0.058428,-0.010615,0.94157,-3.5506,5.1968,14.103,49.065,7.4391,1.932,0
6404,0.0043809,0.46408,0.5565,2.8408,-13.662,-0.0033922,0.016145,1.1548,1.1644,0.53592,0.089919,0.053407,0.049277,0.016145,2952.1,0.12364,2.1548,0.016145,0.013866,186.88,0.087299,0.003762300000000001,0.17563,0.47624,0.098289,3.9416,3.0058112417116063,0.26156,0.035617,80.642,4.5262,2.9484,-0.20388,1.1644,5.2162,0.58626,-0.17509,0.56296,0.12035,0.074972,215.86,28.974,0.0073481000000000015,0.86871,159.04,0.046066,0.039561,1.8506,0.30231,0.22094,3.7958,4.1524,564.024,-0.17509,0.008174500000000001,0.989,0.093945,1.9531,12.597,94.762,3.8517,8.2473,0
6405,0.053717,0.35127,0.18216,1.5186,-18.07,0.06190800000000001,0.06722,1.8468,1.6902,0.64873,0.081252,0.19136,0.088543,0.06722,856.72,0.42605,2.8468,0.06722,0.03977,53.102,0.052341999999999986,0.031781000000000004,0.33638,0.40641,0.38761,0.39041,2.694811241711606,0.195,0.03977,78.325,4.66,4.66,0.053286,1.6902,3.2307,0.64873,0.031526,0.10234,0.086875,0.030968,107.43,54.327,0.21845,0.81852,54.831,-0.030096,-0.017806,1.5186,0.35127,0.21459,1.3904,1.3904,90.2064,0.031526,0.082804,0.96245,0.0,6.8736,6.7186,75.85600000000002,4.8117,3.6227,0
6406,0.020679,0.27151,0.5002,2.8423,43.168,0.031286,0.01793,2.6826,1.0316,0.72834,0.01793,0.066038,0.013688999999999998,0.01793,2236.6,0.16319,3.6832,0.01793,0.0055394,14.232,0.13038,0.0063886,0.038928,0.72834,0.17332,2.191,3.4112112417116065,0.072114,0.0055394,31.583,11.557,0.4802300000000001,0.13038,3.2803,138.5,0.72834,0.040282,0.14359,0.056941,0.040282,82.626,68.39399999999999,0.16384,2.3775,14.681,0.10401,0.032133,2.8423,0.27151,0.086528,3.1904,3.1904,1289.208,0.030589,0.028391000000000007,0.032133,0.0,25.646,5.3367,30.617,11.922,14.178,0
6407,0.095963,0.30297,0.47688,2.574,28.865,0.035389,0.12615,2.3007,2.73,0.69703,0.14109000000000002,0.41637,0.052417999999999985,0.12615,772.77,0.47233,3.3007,0.12615,0.046207,35.516,0.13989,0.035151,0.12615,0.67409,0.37271,2.1662,2.7185112417116057,0.085661,0.046207,42.785,8.531,8.531,0.14538,2.73,23.75,0.69703,0.053251,0.24583,0.064386,0.051244000000000005,94.308,58.792,0.36125,1.6972,37.514,0.12294,0.045033,2.574,0.30297,0.11722,3.1662,3.1662,249.384,0.053251,0.13767,0.95383,0.0,10.277,6.2083,40.507,9.0109,12.401,0
6408,0.13028,0.11249,0.70482,7.2659,122.52,0.18067,0.17757,7.8229,1.1017,0.8799600000000001,0.17757,1.5786,0.14982,0.17757,178.14,2.0489,8.89,0.17757,0.11543,58.136,0.13171,0.084687,0.25091,0.8799600000000001,1.6285,3.8579,3.5685112417116063,-0.19298,0.11543,29.404,12.413,1.1709,0.13171,1.8082,12.102,0.8799600000000001,0.08562,3.6621,0.020031,0.08562,96.179,38.043,0.53169,5.0876,64.051,0.07881,0.05123,7.2659,0.11249,0.080559,4.8166,4.8166,2609.52,0.092339,0.14805,0.90766,0.0,6.2783,9.5944,26.689,13.675999999999998,8.4205,0
6409,0.20224,0.78199,-0.14196,0.81742,-123.34,-0.07795099999999999,0.23303,0.27878000000000003,1.7094,0.21801,0.26038,0.29971,0.17052,0.23303,979.24,0.37274,1.2788,0.23303,0.13632,71.778,0.25177,0.11830999999999997,0.25444,0.12429,0.33337,-0.38951,3.4498112417116062,0.45167,0.15229,192.98,1.8914,1.8805,0.23878,1.7094,403.56,0.21801,0.13969,0.020111,0.084026,0.14729,132.37,60.592,0.60164,0.38508,83.43299999999998,0.19331,0.11309,0.8127300000000001,0.77751,0.52871,0.59817,0.59817,-399.88800000000003,0.13969,0.92768,0.8666200000000001,0.0,5.0851,6.0239,166.02,2.1985,4.6902,0
6410,0.15001,0.7954399999999999,0.13118,1.1887,-16.548,0.0,0.19341,0.25716,8.6347,0.20456,0.1982,0.27821,0.025038,0.19341,1342.9,0.2718,1.2572,0.19341,0.022399,21.647,0.19819,0.017373,0.35659,0.19215,0.21725,0.75551,2.9854112417116063,0.077987,0.022909,30.433000000000003,11.993,10.482,0.29714,8.6347,8.7942,0.24029,0.034412,0.17743,0.11999,0.022953,29.717,8.0709,0.29295,0.45208,22.418000000000006,0.1754,0.020313,1.0389,0.69518,0.083379,1.1781,1.3839,126.86399999999999,0.034412,0.73336,0.97762,0.1747,16.862000000000002,45.224,29.386,12.421,49.729,0
6411,0.045908,0.1961,0.071897,1.7546,9.3733,0.0,0.045908,4.0993,0.83995,0.8039,0.045931,0.4818,0.11975,0.045908,711.6,0.51293,5.0993,0.045908,0.054656,18.42,0.045923,0.054656,0.024476,0.57112,0.51293,0.086329,2.772611241711606,0.20433,0.054671,34.273,10.65,5.1745,-0.1748,0.83995,403.82,0.8039,-0.2081,0.3042,0.064976,0.054674,60.053,41.633,1.083,1.3097,15.247,-0.0087565,-0.010425,0.85251,0.095283,0.093899,0.96527,0.96527,42.5928,-0.2081,0.05710700000000001,0.95675,0.0,19.815,8.7671,41.405,8.8153,1.0086,0
6412,0.005807,0.2869,0.34679,2.2088,-12.861,0.0,0.005807,2.4855,2.0357,0.7131,0.010695,0.020241,0.00557,0.005807,9235.4,0.039522,3.4855,0.005807,0.0028526,68.131,0.0,0.0028526,0.030760000000000006,0.69143,0.039522,0.94672,2.8225112417116063,0.12493,0.0057052,67.818,5.3820000000000014,5.3820000000000014,0.00057933,2.0357,2.7425,0.7131,0.00028458,0.18947,1.7288,0.0,103.87,35.743,0.015282,0.8843,89.823,-0.005531800000000001,-0.0027174,2.2088,0.2869,0.1858,1.9467,1.9467,230.4408,0.24149,0.008143300000000001,0.7609199999999999,0.0,5.3573,10.212,51.441,7.0955,5.5574,0
6413,0.13327,0.35821,0.4250600000000001,2.2069,22.567,0.0,0.16610999999999998,1.7917,2.7482,0.64179,0.17169,0.47165,0.071938,0.16610999999999998,661.34,0.55191,2.7917,0.16610999999999998,0.06044500000000001,33.941,0.1545,0.048495,0.44,0.62163,0.46024,1.9083,3.2971112417116064,0.054287,0.061836,48.344,7.5501,7.4234,0.089059,2.7482,98.805,0.64707,0.032406,0.60706,0.064167,0.056217,74.834,40.893,0.52151,1.4813,35.078,0.12291,0.044723,2.1698,0.3522,0.13245,2.8813,2.905,842.472,0.032406,0.20766,0.9415,0.0082271,10.754,8.9258,46.777,7.803,12.338,0
6414,0.078415,0.24417,0.045347000000000005,1.1857,7.9084,0.18211,0.10133,3.0955,2.2084,0.75583,0.14439000000000002,0.41498,0.045883,0.10133,879.55,0.41498,4.0955,0.10133,0.045883,0.0,0.14392,0.035508,0.67892,0.26052,0.32115,0.063826,2.5304112417116063,0.033722,0.060995000000000014,43.197,8.4496,8.4496,0.14523,2.2084,32.654,0.75583,0.065765,0.69511,0.056553999999999986,0.06516799999999999,19.799,19.799,0.26195,1.1857,0.0,0.14392,0.06516799999999999,1.1857,0.24417,0.11835,1.0638,1.0638,15.38112,0.065765,0.10375,0.95413,0.0,10.053,18.435,40.356,9.0444,3.1083,0
6415,0.0080349,0.5822,-0.024642,0.92768,-68.95100000000001,-0.031094,0.010857,0.7131,1.0451,0.41517,0.010857,0.031862,0.051963,0.010857,5451.2,0.066957,1.7176,0.010857,0.014471,51.528,0.016363,0.01071,-0.026398,0.41517,0.062111,-0.036031,3.8517112417116057,0.7557,0.014471,173.26,2.1067,0.028105,0.016363,0.76327,0.87044,0.65664,0.021811,0.049371,0.43024,0.021811,145.61,94.077,0.07586699999999999,0.6168600000000001,53.852,-0.011764,-0.01568,0.54292,0.34073000000000003,0.47467,0.60705,0.96012,-175.14239999999995,0.043154000000000005,0.019353,0.95685,0.58162,7.0835,3.8798,165.78,2.2017,1.0969,0
6416,0.11652,0.48891,0.1397,1.2867,-75.362,-0.033676,0.1466,0.6411600000000001,1.1791,0.31347,0.1466,0.3009,0.15383,0.1466,958.6,0.38076,2.0453,0.1466,0.12114,97.537,0.16577,0.09628,-0.0026484,0.31347,0.31923,0.37443,4.100611241711606,0.36508,0.12114,173.26,2.1066,0.33906,0.16577,1.3139,178.12,0.31518,0.13698,0.14365,0.078283,0.13698,167.97,70.435,0.3603,0.62297,115.0,0.12621,0.10429,1.2822,0.48721,0.47469,0.8402,0.84477,1761.3120000000001,0.15188,0.3717,0.8481200000000001,0.005436,3.7422,5.1821,146.95,2.4839,3.2436,0
6417,0.25626,0.23639,0.6914100000000001,4.4639,120.7,0.0,0.31638,3.2304,1.7572,0.76361,0.31638,1.585,0.18004,0.31638,272.72,1.3384,4.2304,0.31638,0.18004,41.047,0.30244,0.14583,0.31638,0.70587,1.0841,6.3437,2.3263112417116063,-0.24547,0.18004,49.881,7.3174,6.1788,0.29666,1.7572,13.225,0.76361,0.16882,3.3658,0.026053,0.17211,45.528,4.4806,1.2968,3.4739,49.38399999999999,0.30244,0.17211,3.7693,0.1996,0.13666,7.0062,7.0062,146.56799999999998,0.16882,0.33559,0.8219799999999999,0.0,8.8922,81.462,41.46,8.8037,16.123,0
6419,0.054077,0.30383000000000004,0.47649,2.673,24.399,0.0,0.068578,2.2914,2.0649,0.69617,0.06909,0.24079,0.038883,0.068578,1381.2,0.26427,3.2914,0.068578,0.033211000000000004,58.678,0.04881,0.026188,0.16021,0.4274600000000001,0.21654,1.9962,3.9509112417116063,0.13465,0.033445,51.996,7.0198,6.5803,0.065639,2.0649,403.56,0.69724,0.031788,0.12500999999999998,0.16733,0.023638,128.28,69.598,0.1629,1.5075,60.605,0.037097000000000005,0.017965000000000002,2.5057,0.28481,0.14245,2.9165,2.9210000000000003,4255.92,0.031788,0.077677,0.96754,0.0015282,6.2204,5.2444,50.343,7.2502,8.6506,0
6420,-0.21565,0.11152,0.67705,7.0713,61.385,0.0,-0.21565,7.9673,1.9534,0.8884799999999999,-0.2026,-1.9338,-0.091694,-0.21565,-227.24,-1.6062,8.9673,-0.21565,-0.1104,58.177,-0.20344,-0.1104,0.15213,0.87702,-1.6062,3.2022,3.3207112417116065,0.039094,-0.1104,18.677,19.542,19.542,-0.22587,1.9534,2.6862,0.8884799999999999,-0.11563,0.31813,-0.022271,-0.10415,140.72,82.539,-0.69263,4.2793,52.147,-0.23997,-0.12285,7.0713,0.11152,0.051171,4.2022,4.2022,1416.864,-0.11563,-0.24272,1.1078,0.0,6.274,4.4221,20.837,17.517,9.2389,0
6422,-0.015001,0.4572600000000001,0.10352,2.5598,190.87,-0.08916,-0.015001,1.1785,1.0433,0.53886,-0.015001,-0.22603,0.1663,-0.015001,4963.5,0.073537,2.187,-0.015001,-0.074189,43.342,0.0098086,-0.074189,-0.088988,0.53886,0.073537,0.1247,5.339311241711607,2.0174,-0.074189,124.99,2.9203,0.021451,0.0098086,0.20542,0.37319,0.92975,0.048509,0.78151,0.25726,0.048509,213.04,169.7,-0.62478,2.198,45.217,-0.038818,-0.19198,0.37153,0.066367,0.34243,0.6491399999999999,1.12,22609.68,0.041481,-0.027839,0.95852,0.7254,8.4215,2.1509,119.8,3.0467,0.24358,0
6423,0.116,0.19768,0.49696,3.514,2858.1,0.0,0.12684,4.0588,4.8602,0.80232,0.12743,0.64164,0.042194,0.12684,351.83,1.0374,5.0588,0.12684,0.026097,5.6581,0.12075,0.023868,0.3002,0.77484,0.98261,1.6274,2.640111241711606,-0.028529,0.026109,15.216,24.002,24.002,0.1184,4.8602,2.5689,0.80232,0.024361,1.7659,0.033114,0.024845,25.952,20.294,1.5397,3.1329,5.7959,0.042514,0.008747399999999999,3.514,0.19768,0.041663,2.6274,2.6274,217.00799999999998,0.024361,0.14458,0.97636,0.0,64.509,17.986,14.845,24.587,15.916,0
6424,0.14537,0.20427,0.79573,4.8954,66.185,0.0,0.20739,3.8954,4.6328,0.79573,0.32638,1.0153,0.044765,0.20739,359.52,1.0153,4.8954,0.20739,0.044765,0.44678,0.32635,0.031378,0.16021,0.40624,0.7116399999999999,0.46692,1.1877112417116062,-0.0084473,0.07045,17.35,21.037,21.037,0.33551,4.6328,1.3423,0.79573,0.072421,1.1916,0.020864,0.070444,59.608,59.162,25.635,4.8676,0.48166,0.32635,0.070444,4.8954,0.20427,0.047535,1.2103,1.3816,12.25824,0.072421,0.18269,0.95523,0.0,816.96,6.1695,16.094,22.679,4.0341,0
6425,0.070507,0.4629,0.064679,1.3401,14.486,0.2407,0.07056799999999999,1.1585,1.2325,0.53628,0.07056799999999999,0.37109,0.18647,0.07056799999999999,1797.7,0.20304,2.1603,0.07056799999999999,0.14001,29.582,0.099693,0.13989,0.267,0.53628,0.2029,0.0868,4.273111241711606,0.75436,0.14001,169.74,2.1504,0.21537,0.099693,0.5199600000000001,0.78463,0.80901,0.19779,0.47853,0.12362,0.19779,118.65,89.069,1.726,1.1253,36.461,0.076276,0.15133,0.5505399999999999,0.19017,0.46503,0.7196899999999999,1.0857,1212.912,0.18867,0.13148,0.81133,0.50857,12.339,4.0979,137.71,2.6505,0.6764100000000001,0
6426,0.14887999999999998,0.85109,0.1503,1.1769,12.68,-0.34172,0.14887999999999998,0.17496,4.4102,0.14891,0.14887999999999998,0.17522,0.033759,0.14887999999999998,2086.5,0.17493,1.175,0.14887999999999998,0.033759,0.0,0.14315999999999998,0.033759,0.14887999999999998,-0.19284,0.17493,0.46692,2.335011241711606,0.058195,0.033759,72.683,5.0218,5.0136,0.14315999999999998,4.4102,7.2824,0.14891,0.032461000000000004,0.69958,0.19817,0.03246,33.566,33.566,0.26195,1.1769,0.0,0.14315999999999998,0.03246,1.175,0.8497,0.19913,1.2103,1.3816,32.508,0.032461000000000004,0.99981,0.96628,0.0,10.053,10.874,70.324,5.1903,4.0341,0
6427,0.14729,0.053152,0.65668,13.355,355.52,0.0,0.14729,17.814,0.59472,0.94685,0.14761,2.7712,0.3007,0.14729,108.48,3.3645,18.814,0.14729,0.24767,145.63,0.14409,0.24767,0.27208000000000004,0.82844,3.3645,2.2631,3.978411241711606,-0.12592,0.24769,42.682,8.5515,8.5515,0.14019,0.59472,0.30365,0.94685,0.23573,2.4405,0.010088,0.24228,356.04,210.41,0.6207600000000001,8.8906,190.54,0.11255,0.18925,13.355,0.053152,0.11694,3.2631,3.2631,6247.6799999999985,0.23573,0.15556,0.75588,0.0,2.5064,1.7347,32.621,11.189,2.0496,0
6429,0.10786,0.096452,0.42932,5.4512,202.2,0.0,0.11437,9.3679,0.7648199999999999,0.90355,0.11438,1.1858,0.18131,0.11437,253.88,1.4377,10.368,0.11437,0.14954,28.26,0.08390800000000001,0.14103,0.27262,0.81643,1.3702,0.90532,3.9842112417116065,-0.31508,0.14956,51.716,7.0578,7.0578,0.084079,0.7648199999999999,1.081,0.90355,0.10993,3.513,0.029712,0.10971,89.215,60.955,1.8215,4.8372,31.751,0.059608,0.077938,5.4512,0.096452,0.14169,1.9053,1.9053,4139.76,0.10993,0.11937,0.85645,0.0,12.916,5.988,46.03100000000001,7.9295,1.6128,0
6430,0.051061,0.40137,0.26594,2.7665,13.189,0.0,0.06829199999999999,1.4915,0.8972899999999999,0.59863,0.09025,0.45363,0.10744,0.06829199999999999,1519.6,0.24019,2.4915,0.06829199999999999,0.07610900000000001,95.627,0.08708300000000001,0.056905,0.44783,0.55687,0.19726,0.4557600000000001,2.9132112417116063,0.33983,0.099284,66.82600000000001,5.4619,2.0487,0.075017,0.8972899999999999,1.0666,0.76871,0.083604,0.6523399999999999,0.11614,0.097051,129.47,33.843,0.2172,1.205,104.35,0.058967999999999986,0.065718,1.0377,0.15055,0.18309,1.0259,1.3174,217.7928,0.083604,0.08529500000000001,0.92531,0.2841,3.8169,10.785,61.239,5.9602,1.5377,0
6431,0.077416,0.31196,0.34066,2.1197,31.04,-0.020239,0.088339,2.2055,2.2972,0.68804,0.10832,0.29035,0.05749099999999999,0.088339,862.18,0.42335,3.2055,0.088339,0.038455,23.356,0.094275,0.0337,0.26663000000000003,0.057177,0.38833,0.95938,3.3250112417116062,0.093298,0.038567,49.93899999999999,7.3089,7.1282,0.073487,2.2972,2.2415,0.68804,0.031989,0.33964,0.075351,0.041039,86.05,62.694,0.52665,1.6365,24.128,0.050545,0.022003,2.0673,0.30425,0.13682,1.9377,1.9377,720.0,0.031989,0.11252,0.96216,0.0,15.628,5.8219,48.342,7.5504,6.4695,0
